,class
34991b51-6c92-4bc1-818d-2b211a8dd366,Farm
349fe234-8936-46b3-b343-2244175577be,Farm
34a02734-5d8f-49c8-80dc-ad648cdfd982,Tree
34c6e777-12d3-4dca-b2c6-39107964498c,Farm
34d5cda0-e558-4918-9c45-49725774fb61,Field
34d5f211-7675-424a-a399-236c2fddf936,Farm
34dc685a-4f86-4485-aada-3d519d351bc1,Field
3503e855-77a0-4821-9ec7-cbc89e57ff61,Farm
3528619e-7094-448e-92ce-37f7c236733a,Field
355ba001-fe27-4180-be82-3876e811dddc,Tree
3591a507-6bf1-4094-9b28-6221174c153b,Farm
35950143-6b1b-44ee-a9e4-e06797a97724,Other
35b14693-7f4b-4383-ae25-67b5a2d48425,Farm
35b88097-eed5-41e6-9d7d-689b3951465f,Farm
361aea98-5952-4c98-bfe3-03a50e674c9f,Farm
36205614-0438-408c-b63a-c35080175e67,Tree
36289346-56ec-40fe-8870-b792e3358833,Tree
36507d20-1c16-42e2-bc8d-76a97684aec6,Farm
36775262-fc14-4435-9aaf-7c9393f963da,Field
36a00f05-596a-47ac-adc6-dc027fb62053,Farm
36b60ae6-6e67-4df7-bbb2-cd27ecc3b0c6,Field
36b9d42e-d637-4fb0-8adc-c0f09ed8fd6c,Field
36be60fc-6c19-4361-9bdb-68f784b8c475,Field
36ca6205-41c5-4748-999e-8ec4479bf702,Farm
36d47356-968e-4def-953e-71fbc6107069,Farm
36fdefbe-47fd-4de0-b530-47f183204b63,Field
372768f1-a8f3-4904-ba78-16d330389d09,Farm
37462ec2-33a6-4f49-8897-f2f708bfafad,Field
3746f37b-a98c-488d-a894-19bb274870b2,Tree
3758e6ec-b327-4732-a453-7181abc40f50,Farm
375a89a9-d3f1-4b23-acce-f314c34dc1cb,Field
3771c5ed-480e-4d33-8c89-a218e4d92c20,Tree
378906de-80e2-43c7-a414-4637036f3b5f,Other
37992dc3-e96d-47a0-bb6a-9da837234a0d,Farm
379d953c-ded1-4e40-8480-848781fcede2,Farm
37e1b1e0-650b-4833-a9ce-0629c99bf1a9,Field
37e21981-280e-4038-b32f-c48a34149e7e,Field
37f83f36-0315-47e5-bc5f-7a42ad419f0f,Field
37fc5141-fc0d-4ae6-b494-f42278a8a098,Farm
38215a57-f864-45ae-af13-f8d44d7e44ad,Field
3827170d-d6a2-4727-8af5-9866c85f5969,Farm
382817fa-da02-4ca6-97bb-d4a4c91fb904,Other
3842f0f2-98fe-4445-9c98-843ce661c269,Farm
38750d66-89ef-493e-90c6-31cc577a1dfb,Tree
3876f19d-5271-413d-b08a-aeab8a53405d,Field
38968dca-1bcc-4df4-a248-46fec44fd190,Farm
38b749be-d617-4dea-81e8-5f54e0d1a375,Tree
38db8553-bfa5-4f5f-a69e-77ee8a972302,Field
38fa6f0b-ee92-4b89-b16f-47c1d303083a,Farm
390a9ddf-1c46-4c47-952b-c2bd10ffbfbe,Farm
390b0176-d8f8-44f6-b2da-e5ca539bd3fa,Other
390c51aa-ad26-4294-a9b7-43eb794971e7,Field
393d5dfd-84b4-4ff0-9294-bf5e3f2d33c1,Other
394babc4-efda-4ae7-bdd1-5e39f8e130f7,Farm
394ce2ee-f4ad-4660-afdb-4a7f82b5c462,Farm
397a45fb-bc95-4d07-9147-b5645a807b26,Farm
398a8f53-5c20-4aa1-bef5-972aabcb64b6,Field
3995ebf3-0584-4766-9137-777abdecafb7,Field
39d06d84-bfa3-4511-8be1-5fc9a043f046,Field
39e1733f-c6d9-47d4-bf23-8c82eeca3755,Field
39efcf62-9ca5-4cd8-818a-93cf2b0a3fad,Farm
39fbc574-7b2c-497a-bb7f-365f7849ca4b,Farm
3a0cf7e0-98fc-48d4-bce1-a26e52a3a6d0,Field
3a454a38-7106-4358-9143-0cbdc379b0ea,Field
3a4f6881-6978-4a7f-8479-c873daaf7a35,Field
3a585455-b848-4f27-87b4-32da98a0752e,Tree
3a59037b-5d1b-4729-bcbd-aa4e420fd3df,Tree
3aa93f7a-e74c-4eb9-a5d1-cf4a6063bcc1,Other
3ac82b24-db5b-4370-a428-9f29b3b2b9f3,Farm
3ae162da-4d16-4beb-bc2a-e330f6b354bb,Farm
3b1281f6-8dcb-4bb7-8d3a-79e82c8524f9,Field
3b1a8aaa-45d8-4b9c-8732-5f015425a437,Tree
3b2473f5-eb98-4729-b4f2-6b356ef4a23f,Field
3b34b453-ed1e-4432-8e6a-9acbb4577673,Farm
3b39d666-cf8b-4a38-91e7-efa73438a92c,Farm
3b3a70a3-96f9-4a4e-a961-acfbc54daf7c,Field
3b72fba8-ff49-4230-9b94-ecd33bd434e0,Field
3b8d0e61-6326-4527-94ed-04ccce3ce73a,Farm
3bc424ef-4e1c-4ad9-9b83-0599adb2a3b9,Farm
3bdea0d7-4048-4116-a671-1398074ea15d,Farm
3be31980-7668-4dea-9800-1860d3a2cc55,Field
3be90c6f-e980-4805-92bb-ed50bdd0c693,Farm
3bfb669e-d9f4-4736-acfd-aec87596e9f5,Field
3c02ccf5-1d2e-4a49-a9a6-58854881d3b6,Farm
3c101ad9-2322-4a7c-9e1d-7aa2b0216bd3,Field
3c105fc5-0ef3-4cd7-8274-37de9b244126,Farm
3c211943-dad3-4d82-ac00-556ea8c3d855,Farm
3c54f962-c47b-4d14-b8db-ee7bf27ff910,Farm
3c5598f1-2795-4d99-9c8d-38f56826f85f,Farm
3c5b3f55-a03e-4647-9918-3efbd9777e0a,Field
3c778b8c-a472-45f9-871b-91a154e699c6,Tree
3c7ea6ab-ea2c-40f9-bfa0-fd3f00b618e4,Field
3ca66d2f-2f8d-44f3-a761-ecaed57fd3c0,Farm
3cb88f80-dca6-484f-83c0-fb7a47ed9e0c,Field
3cc2059c-194f-4492-9adf-c6156c02c7d5,Field
3d1144bb-d421-4854-b94d-7dc420e43f70,Farm
3d19ed45-3a39-48db-9e87-a03019a8c499,Field
3d2c3a42-cce6-4e24-8cb2-6d404f19cebc,Field
3d3b48d7-fd1e-4f3c-839b-f7937d9ffa87,Farm
3d42bf57-4a5f-493f-8759-e1e53aede2ad,Farm
3d59f6a9-b435-4b68-9545-4263a9e2e0a8,Field
3d6feaa4-fe6e-4be0-b39b-ce9d8543a426,Field
3d9b8851-1c27-48c5-9fb5-40a8f7433363,Field
3d9ff21f-8a9a-4678-9d41-22c10f5c4dc4,Farm
3ddc7585-3d23-40e8-adb2-b7b2627f558c,Farm
3de592ab-e1fb-4cec-af2a-bd7683fd5f8d,Farm
3e0ff2cf-a3fa-4d41-939a-b3acbdc3510d,Field
3e32c048-ab82-4d7e-b044-3b9fa2579bb6,Tree
3e338fa4-ce78-45dd-8eed-b98d6f2087c0,Farm
3e347b3b-afad-4816-aa6a-b466ef53847d,Tree
3e47cb22-dd25-4c96-81d7-1e7ee388e6d5,Other
3e50b976-2671-4b8e-bf0a-5b5a28e92867,Field
3e534b47-ae7d-4d43-b4ec-e67b934a5446,Field
3eaf0881-c6fe-42ef-953c-65b3892dfe30,Farm
3f05c8bc-706c-42b3-be88-9783ea1ee5ef,Farm
3f1229b1-a846-4e57-9339-76bad611781f,Tree
3f3abefb-8911-4143-8556-e0cdea01d1fb,Tree
3f48c822-7b10-4ba2-ad35-5dd186312b17,Field
3f59bbff-c280-4e5f-b457-708f9644f681,Farm
3f6e6a4f-9619-453b-a4c0-5b6b47346501,Farm
3f6eda12-af61-4d40-a123-cf4a46307682,Farm
3f9839e8-883f-44f0-b323-7cea97de9d91,Field
3fac1562-6319-4524-8d9f-1553fc05ba27,Tree
3fca4b80-9bd2-4163-b5c1-09460cdfa057,Farm
3fd377f7-03e0-48cd-bb15-cc3ca1fe43e5,Tree
400227c7-7b65-44bb-8290-941cf5afb1fa,Farm
40192c9f-2be6-46f5-905d-3b26e36312af,Other
407c3809-81c6-4b45-b1a6-6813ba911561,Tree
40bdcd96-330e-4d0a-8ed4-cda0628d4398,Other
4105e7b2-3334-4927-8e84-6cf97cb09bd3,Farm
411c3766-ed98-44b3-b7e8-b4f00f168124,Farm
4126f885-30a3-4ccc-8921-5dcbbf4949d6,Field
41295a4d-6e06-4ad8-ad83-be50fcc9810f,Farm
4137f103-225a-4073-b817-8924a66a3284,Farm
4138938a-77bf-4a93-8e82-e0178d310c88,Field
416632a7-078e-431c-9924-248d17a10e3d,Field
417f0d86-c9c8-4c9c-8afa-620a198f933b,Field
4184b7e1-21f6-41d2-bed1-6100a642b4de,Field
419d387d-8185-4a2e-9921-28c17723e1f6,Farm
41c570d0-44de-416c-9d6a-9406d9b794ee,Farm
41d89bb5-b267-497b-a524-486ce2f5cbff,Other
41e89f0a-dda2-430b-adaa-cd6c90a6102a,Field
41fbd7b3-6a3e-4d46-833c-bcc77f318d09,Field
421a12de-b629-424e-93f4-49a22a6539f9,Farm
4223f28c-5e5d-44d5-a324-5c960912b42d,Field
4246eff6-4599-4310-a479-5b432a150ace,Farm
425581e0-3963-4d46-967b-ccb1ab765f3b,Farm
4259a846-7f3b-4914-92d9-c93a27f931c7,Farm
427c5939-591b-4407-aded-9a521f096ad0,Farm
427f28dc-a8d0-4bf5-a968-1ee6fe064d51,Farm
427f6dd6-18e4-449f-bbdf-5ebff1497a45,Field
42969457-86c6-4535-98e6-0164d1cacf3c,Other
42a14d8b-25aa-4728-b47d-b4e8cd81efb5,Field
42a2e95b-abe5-4aa0-b542-1a048ab2d803,Farm
42b932e9-f7fe-4486-9b28-af79c3b53afc,Farm
42ccd1b8-9433-4838-8707-58c6e3a0f6b4,Field
42d86bd2-6cc7-415d-a566-bf0f0a3c98de,Field
42da317e-073d-4387-a5f1-cc0d4cd1841f,Farm
42dae4bf-7def-41b3-acfd-bdf141e34b5f,Tree
42dd0315-c417-4153-be99-5d3be7b1c1ed,Farm
43024b54-781d-41be-8b76-57f899c03a83,Field
43138519-3f31-4265-a8f7-115a6bcf9e15,Tree
432a720d-4e86-49dd-90ea-a5bebe3f3498,Tree
434c6665-7d4f-4f2b-af31-252d1be41e8f,Farm
435747b1-91f3-4855-8001-65ff49e86e9a,Other
436fedf4-4486-4b7e-9556-b6ce2419d9e5,Tree
43a7d8b2-a9db-49df-ac20-943e9532dc3e,Field
43b55ba0-92f4-433b-8248-44fa42dce6fa,Farm
43c9b40d-6035-4fc7-9b2b-bb6793c47f93,Farm
43e6eed4-6e21-4285-9743-99c4e64899c0,Tree
4402d3ef-09e6-4029-9e7b-bd9f8946a382,Farm
442512af-3db5-40a1-8752-af7f7e154d48,Farm
4477a898-b88c-4fe3-961d-b79bc6ed0311,Farm
44a41da0-1b4c-4f8a-b637-e186d7020b36,Field
44a6cd7f-f50b-4f31-bcb4-f7181328531c,Farm
44ba6203-517a-45d0-a753-9d37c836b678,Field
44c23c3c-e36e-4372-b202-2e7c3db21551,Field
44dfd8c8-3a2e-46dd-ab95-791c72e5694b,Farm
44e6ff44-1ffa-42a5-86ec-c54ac0e5bcfe,Tree
44fc8cd5-e677-4fb2-bc4e-999055368b5c,Field
4504d898-0604-419a-b705-8b360937eb35,Other
4505800d-b71b-4878-9c77-d000304d8f51,Field
4525d3c8-a11d-4cf4-ad16-aae5cfe05c07,Other
453729d2-db9b-4cba-acef-45f06a499fac,Farm
45793070-d49f-42a3-8c0e-e6f5bd747f69,Farm
45813315-4485-47d0-a5e7-71e3da33e7a4,Farm
45bbdf21-60fb-4995-bd71-95a0ef4295a8,Field
45cad864-4875-4c33-99a5-c2efeefaf0e9,Farm
4601360b-d6e1-4916-ac22-9d57dc6b045c,Field
4614d233-bbd3-4b61-81b8-2bb009f8d989,Farm
461b21ef-5546-4702-84bc-211dbf96a51a,Farm
463bae6c-d7fe-41e9-a367-2d7c2e342b34,Farm
464a4b80-330e-43ab-896f-42c240c7a3c2,Farm
467ff019-2434-48ca-9eda-5ba2e5430bb6,Field
468b77c6-b139-4f8b-afbd-3eb8745cf9bd,Farm
469e44e4-eb64-4346-a749-1bbd02f5c319,Tree
46a264c7-e7c8-446c-83eb-293570ece671,Tree
46cb6df9-7af4-40b4-94af-59e794463c79,Farm
470598fb-e32b-4e50-a79f-32e1a5c972c4,Field
471dc0c6-f86d-46b6-9cdb-54c175c0ca22,Farm
47283ef3-c6bf-4dca-8896-64f808bd4fc2,Farm
473abb26-b295-40bc-9f78-3e352fa5d71b,Farm
47446768-2fff-4b45-9c8f-f8208b8454c6,Farm
4781c075-c6df-4b17-8800-ef5c32d97a32,Field
4794e8a2-0ebc-4364-adf7-10427b683fef,Farm
47b074d2-7c5d-44f4-9cce-527f7072fcc9,Farm
47eda227-967f-4a71-8f2e-7d64bad425aa,Tree
48266fb1-30f9-49a2-b6f5-1445795fd488,Field
483fca7d-c9bc-432f-a6d5-e1a83db03f38,Field
486e3891-7c80-4862-b48a-e79eaaa6f42e,Farm
48b1c3e8-c913-44a6-9a2c-dac05b66e5d8,Farm
48d40414-6dc5-4ab4-babf-a98ddafa3225,Farm
48df6007-1f93-4757-bfd3-3077c734fe66,Farm
48f9b26c-d58c-4076-ad39-2130f84e6218,Farm
48fbc87a-04a1-432d-825c-d796aa090956,Field
492543af-9648-41da-8e63-100d75c2e7d2,Farm
494f1a1b-f23b-4d80-8a15-a1a008dcff12,Field
49770c90-3a11-414a-80ec-85673d0987f3,Tree
4985f897-cba4-4aef-bb5c-cb49097a4474,Farm
49958e83-5834-452a-b2c6-bf0c301d7b44,Field
49b1d262-6371-4d90-aaf8-1cc0677d5c81,Farm
49eec5b9-4be6-4e15-b598-e828687e10cd,Other
49ef82c1-335f-4881-b6e9-7cd338a0f767,Field
49f6875d-5985-4034-a380-0d0d89a7de67,Farm
49f8c605-f6d1-4f8f-b2f0-cca3f7788631,Field
4a2922e8-252e-46c7-8218-ded2a5e0bb35,Field
4a29491d-731b-4d6a-ac80-79e831e4e7bc,Farm
4a2d0b0e-155e-49a7-bc6d-4d6d8e9b60d8,Tree
4a82b5c3-5f86-4de3-95d4-fd72f2db7c75,Other
4a9240d7-4a7b-438c-b0db-bb5a1f63fc95,Farm
4a943d77-86ea-45fb-990b-35d812da4814,Tree
4ab6c7a3-2b1a-47c0-a684-85edf247a8c2,Field
4ab84867-d08c-433d-ad71-03cd4204e62d,Farm
4acfab6c-249c-4639-84b8-24f9681d20cc,Field
4b220e5b-ef02-4c8e-a69b-cea5b766d23c,Farm
4b555176-00b6-4179-a846-b0f200235876,Field
4b7de19d-f52e-4eef-bf2f-12bb10a95fb7,Farm
4b8f51dc-bcb5-4d15-b1d1-928f41cc0b5f,Farm
4bb0c37a-7a1c-4c8a-8710-472884a1c349,Farm
4bc6eb56-4ecd-40eb-838b-2755a883fa83,Other
4be3e962-8968-4822-b788-6bf30ace7011,Farm
4c1a1bf7-107e-45b5-b5fe-05a266d74a4e,Farm
4c1a9ce4-66cd-4d23-a9aa-e20d9ba97039,Tree
4c209b76-f321-4b67-96a9-e395ef2a8ef0,Field
4c2c0ef9-ff95-4849-8786-f2bae3bb5b61,Farm
4c452c25-012c-4d5c-beb4-13a89dacb10a,Field
4c4b8dfe-a2cb-46af-ae3e-fff3c48876fc,Field
4c611b98-7e7b-458b-9a6f-bdf4ce220bc9,Farm
4c69cdb5-7411-41f1-b457-434b0f5f3f2f,Farm
4c894113-a2e1-44dc-8588-5e710a77a613,Other
4c95ff94-c781-4709-8901-58a036acbff9,Other
4c9916ba-aa6d-4ca5-ac48-7ae9f7efc81e,Field
4ca3797d-deee-4bcd-99aa-15aa269754a9,Farm
4ca9c250-4591-4e62-a380-9a3d71cef3f3,Tree
4cad621d-a3c6-4172-82da-686f5a14f748,Farm
4cb88bfb-bf4e-43b9-8a25-f72008d09859,Other
4cd21ef1-0612-409e-855c-be39e157ce9f,Field
4cedc550-d5b6-4953-b71e-d5b81decd509,Field
4cffc4d0-2c44-4dd2-91c3-d7e50aa6451c,Farm
4d1736bb-09dc-4136-aed1-d0478e5147ca,Other
4d210c65-a968-4715-94df-c11a6ceec4af,Tree
4d33b281-fbe6-4087-88bf-0079d982341a,Farm
4d39ee66-3f8a-4e62-b3ae-124dd8d98c3d,Field
4d3cb4ee-cfd9-4e16-a96c-9f0b150025fd,Field
4d861cd9-af22-40e2-ba79-2fb39e473062,Field
4d94fefb-d807-4481-9a7d-490baf1ba268,Other
4dd30b16-d325-49b6-8be7-ae9d18499ffb,Field
4dd3e4fe-2c6a-4620-8eaf-2ad26ca476f1,Farm
4dd98190-4cce-462c-8789-6004dcffee57,Tree
4e0c1953-5fdf-4e2e-890c-e069be3ffc91,Farm
4e59e5d9-5a5f-48e9-9e9c-66137ca238b1,Farm
4e67125f-57fc-43ff-ae48-6eda6abf6e55,Farm
4e69de17-084f-4a78-9cc4-7750ed91283b,Farm
4e780edf-568a-4140-9606-98b2c69eb07f,Field
4e813644-a1c7-4f0e-b14e-1989f60a0118,Field
4ec11a12-211e-459a-9356-f3c0e5dfa390,Farm
4ecee95f-301d-4c83-a246-04fcc8dff392,Farm
4ef8bfa8-ac76-4db6-99f0-b7532be6d47d,Field
4f080ca0-4858-492f-9e98-d1d668abc9e5,Field
4f137867-1fa7-4f2b-aade-36c278aa64c0,Farm
4f1eb0b1-9c93-47d9-b9cd-e0754831dd23,Field
4f264afa-63e2-408c-8bc1-8f7206339d20,Field
4f3ab802-325f-4293-981a-c57ee2600cb0,Farm
4f6d5009-e4a9-490a-8d86-8f9eddad8a6f,Other
4f6de414-c07e-413d-958f-c1909d53799c,Farm
4f743209-e347-4613-a4a1-724032fcbe98,Tree
4fabc928-b76e-484c-a324-4165259ccd2b,Farm
4fae5001-9a38-40a2-b62d-58aa7f631211,Farm
4fb33734-442c-4680-9467-4d9c54c4ca35,Field
4fc298a9-cd3f-40c8-ad64-c4b82bfa88af,Other
4fe76ae9-3102-4a0a-ae92-8d7455c5cc5d,Farm
50427011-0944-4fd5-8c11-9c6921d4d435,Farm
505dea2c-5682-4a66-97e0-f63f6f09c8be,Other
5070423c-befa-4a68-bfd1-e904a335e262,Tree
507640a8-5a2a-41ef-b706-3dbaa3c0efe0,Tree
509c709e-54b3-4af9-b78b-155dfbdb7091,Farm
50a2dd65-bd57-43d1-a72f-9fc5d1851f25,Field
50d14b73-4cf2-498d-9c63-f43a8a275abc,Field
50eb0b5b-7dc2-4f42-9008-ca6e314c788e,Farm
5109d571-d1fa-42d5-87d5-627e4f0f74c8,Farm
5112a200-3631-43f6-85ae-12c7b23612e9,Farm
512dc2d5-559b-4d11-927b-5d7f83c4b6df,Farm
516792c9-4f25-418b-a710-eb15cc8dc06b,Farm
520959d9-f59d-4973-a061-827a28c196c8,Field
520b70de-8466-4d47-9466-f7fd522619bc,Other
526f5337-eaad-46a6-b29b-47d01e0b6cf4,Farm
527d7300-f25a-4edc-afa6-cdefd2818ad3,Farm
52965100-5d30-4497-9ee9-da338e5d5b13,Tree
52ab3f95-c8a0-4336-9945-d6a29e06f1c5,Field
52abe277-1fef-42e4-99ed-75af62306bc8,Field
52b7c444-4ef0-4023-91b7-533927285a8a,Field
52d46dbe-2996-4e47-93ba-d3a492fe32cd,Other
52e7856e-b1e5-4c0e-a787-4377b38a21a0,Tree
530d465d-8eb4-4fb0-8d9f-35e82d3f17a9,Tree
531ecb80-a861-4440-bf35-c7e536a65c87,Farm
53511cf5-cc24-4372-b0a8-9a09cdfa3e73,Farm
5393b5b0-e82e-4484-92c8-768132a8ff9e,Farm
53a4d65b-47ec-4514-a7e3-c9cfa7b35e67,Farm
53aa8c0f-44ef-4d74-9bef-1b69f72a4ff4,Field
53d73793-e59b-404f-b2d3-734ef1db4481,Field
53d764fd-11a5-45bc-9b9a-6f623d082c4a,Tree
53e02273-13ad-4ceb-9160-ced861b980fc,Farm
53faaa4f-e68f-4cf4-bbed-b68c6eed20d7,Farm
542c3884-4b8e-4510-9afb-6fc7c2b57c38,Tree
5452f694-96fe-40e7-9116-8eb67ccdd305,Farm
546548ef-5544-4f65-af99-eafd7805aa21,Farm
54a9cec4-e7a4-4881-a815-bae2e395f5c4,Farm
54b91f87-2f38-41a3-98f8-658e3e9bc5ef,Tree
54bb4419-b560-4f3a-9135-4c971178ac96,Tree
54ca8c50-358f-496d-b100-6c4b7dfd8d15,Field
54f93571-9db6-4710-9e01-92b1a92cb37d,Farm
54fede4f-e047-4551-899f-3264baa5558b,Farm
550cffad-81de-438b-9463-a7cbba9c6179,Tree
550fcfde-554c-41ef-b5ee-16db6d3f65fc,Field
5531cc22-6f19-4e5b-9e0b-c29818dd18cb,Farm
,class
5532d29f-92a4-45fa-ad96-79385be00d98,Other
5538a3de-360c-4b95-ba0f-393f15aa6958,Tree
55767d73-d7f8-44ca-9f08-47355fced8b8,Farm
5587ea51-f3c9-44a5-8634-e676358a0743,Farm
55c2f050-7865-4c8a-b7b5-a6f12515e54a,Field
55cec181-bdb4-4445-8dd5-78499f6fcf31,Farm
55dcd23a-f28d-44a3-b7e1-b2bb0e9891d3,Farm
56366d45-0b32-4689-bde0-c758780850f5,Field
5680716c-e760-42f4-a69e-a4206446ad0c,Tree
568a8e3e-294a-42b1-9674-b6b49e702abe,Field
56b27a54-a480-424b-a01d-dcaf30fbf591,Farm
56b520b2-7497-487c-a68e-34e54af84df5,Tree
56cb3727-8f17-4873-ad34-ad9d321c1583,Field
570a058d-a865-4175-9181-9be6c3364ddb,Farm
57350eb5-e0ee-4dad-881f-14f745aff657,Field
57593cf0-c4e5-4809-8b0e-930c24cd3ce3,Farm
5765c844-45f7-4334-a5df-4e4953da1165,Field
57802354-9114-484a-a5ab-9e2c57f80e56,Farm
57bac439-be96-4b9c-b40a-201058b559f1,Farm
57e3e010-9562-4c69-9c1b-b72311d199be,Other
57e9df60-627b-4a3b-837e-e3ce2828dfd0,Farm
5845797a-6a11-48db-829d-6b692a785190,Farm
584aa533-63d1-47ea-8c80-bea34b966b23,Farm
584b2b43-13cb-498d-bdd3-6558da8fea9a,Field
58b375e8-db01-49db-8147-28ed1b6face5,Farm
58c4ccd8-cf9a-4664-bded-f536b5a0fa68,Farm
58d5eb2f-dd96-4588-a6eb-fc2887cb474a,Farm
58f782f1-f3c0-4e6e-9113-67c2da9b19b4,Farm
5926efb1-5e68-4707-a2dd-e53f6e86511b,Field
59513d6c-892f-4098-9231-1c6f57740204,Field
59afae37-c6a5-42d0-8127-6575676124b4,Tree
5a076fbe-a2de-43db-acf3-b5b080ea5d24,Farm
5a180b02-0c7a-42f8-89dd-105d91b9e97b,Farm
5a1d27d5-573b-4720-82b6-7e191b129f09,Tree
5a1ffa82-1bc5-416a-b777-4542dd34e575,Farm
5a239ae3-2f43-4df4-8aa8-564c94ef8997,Field
5a3879b5-4d67-4ac5-9fa2-7444ad7d4c7d,Farm
5a41f660-2c7f-4cfe-9bf0-fc5c0518ca90,Farm
5a521f94-80a1-461d-a957-692258652b91,Field
5a8de4ea-cfcd-4e42-8bee-7c8a66b6d7e1,Farm
5a96c344-256f-4aa5-a49a-967c76ea5c1f,Farm
5a9ed251-3f25-4221-81fb-1beb40450b73,Farm
5ac2d627-2e36-4328-9f9c-3479bbdff807,Farm
5ac59468-50eb-4a41-80e2-27742ba944cf,Other
5ac62972-aa44-46fa-b016-e7ea41dbed56,Farm
5ac675a3-8798-4322-9887-97f6fd5450c6,Farm
5af0e24e-f749-4049-8c2a-19bcf06b4fda,Tree
5af4e4ed-60e6-4a39-b980-ff7f2a3da11b,Farm
5b0844f7-96a5-4e89-8704-ff6411e1fa88,Farm
5b13b9a6-a19d-4fb5-86f1-7da1cb71d896,Farm
5b46045b-38eb-4ca5-88e2-4c23152ab2c2,Field
5b6979e4-9eea-498b-b833-2ab1bd4b48f3,Tree
5b7a2490-1cd5-4766-91de-49ece0019866,Other
5b88d0f9-0b6f-458b-8688-8d2615c1e30f,Other
5b9335a9-53bf-4b9b-bfaa-1fe3ed58f03d,Field
5b97cf17-a67a-46d8-bb0c-3c025e436046,Field
5bca055c-38c9-420a-9535-2964b01973b5,Field
5bd77a31-05bd-4493-aa51-ca7dc48ee56c,Tree
5bda84fd-6029-4a0c-a606-1379e03706e1,Field
5bebe5d7-da3c-408a-9aef-fdc36d822d4a,Field
5bef112a-84a8-48e2-8dba-4ad29b42923d,Field
5c610649-6a90-47bb-9e14-aec502a9c500,Field
5c701ab3-391f-473e-8357-50bd4c997b99,Field
5c8739b3-3685-434e-9cca-551ba413b202,Field
5caa5a76-a910-4725-a5c9-6ceac01e6575,Farm
5cb47028-514e-4eb7-a2c8-dd57d43c2b75,Farm
5cd9831f-67e5-4022-8864-bbaf750b5df8,Farm
5ce225b6-ac9b-49ab-b4c4-c67daa2d8f0c,Farm
5ce85604-f464-489a-9e8e-3cee989ae4ba,Other
5cf04406-be58-40a9-aaf7-640e5c721c63,Farm
5cfae430-10c2-4587-9e6e-a0353148b3d8,Farm
5d103599-5308-4ab0-b649-dd08f5837285,Field
5d514875-5a90-4b65-be2c-44c40f8ed9f4,Farm
5d7f22a1-d825-4b52-b215-2da8ea935c27,Farm
5d9617a1-4db4-4331-ab19-847eab437f54,Farm
5dd2547a-49f3-4a03-97e3-2e155b416307,Field
5dd76607-3652-4a62-a423-150d3b9a4468,Farm
5de466c0-762c-4293-a11e-e76d5cbd84c2,Tree
5dedfffd-7d9d-47eb-8377-6f2f9ea0a3ad,Field
5e0cbb99-e8b4-458d-990f-24fdef054e72,Farm
5e1271f0-b7e2-438e-ba6d-df320701011f,Tree
5e5b1707-09a0-40ce-843d-73d96234744a,Field
5e73233a-b9dc-474c-b45a-cde2a0903178,Field
5e9caedf-3501-4e33-9ae5-88b44eeb8263,Field
5eb06348-b904-4a1a-ac8d-80555e6e0517,Field
5eb9ba4c-e798-47c8-817c-5816957c469b,Field
5ec93c24-9c3e-4ac7-b78a-249a2c43036a,Field
5f1cec49-a2aa-4f4e-9e2e-f9099740fa4f,Farm
5f2f02bf-2ad1-4382-b5c8-60d157960fa6,Farm
5f36d1d8-2cdc-40a9-9569-165f9f88ec2e,Other
5f3a0db3-89a2-4d13-9098-ce255d7edfe4,Farm
5f546412-6b13-465e-a3e5-0e2eed467efe,Farm
5f6d96cc-13bf-482d-ba5f-5ea5e4cdd5f3,Farm
5f984ba8-8b25-4bf3-9de4-f380a6f16317,Farm
5fb49ab8-23d7-4fba-8559-b1692ce66047,Farm
5fc5867c-52a8-497c-94bb-a3da0f607453,Farm
5fc84724-2a81-4bb3-9dee-e89d6e6dbc03,Farm
5fe84c51-5026-45bf-bc3b-9bd14df3a174,Farm
600bba41-dc48-409c-bd0d-c1f92488c28b,Farm
602ed4b6-3fd9-4b2f-9a74-5ff15e62b702,Farm
605f739a-aa4c-4477-ae8e-a6348da5bb48,Field
6076c992-8649-4fca-8a75-244b4562b6f3,Farm
6087389a-fd54-4d4a-be32-bd8729421a88,Farm
608b3240-468c-4a85-97c6-6c404be5255e,Farm
60b4e07f-30b8-4b43-b105-97c29568ba0f,Field
60ba474f-159e-4271-ad78-e3ae1afb8e8d,Tree
60ce9673-169e-4491-97ae-307f3da4e2a1,Farm
60eb7b6a-fd16-4440-906a-e428edcd5628,Farm
611e9116-0de1-4856-a2c4-32b940d6f04f,Field
6157c4da-ee37-4ee3-81cd-70d59f7368c0,Field
615f5c73-2782-4287-9850-887be880fc8c,Field
6164ea53-1d70-4731-958c-c12cc1be4f52,Field
617481df-8040-477b-82b7-fb612a7becea,Field
6177b29f-2e3a-47c3-b20b-393592e8e8f9,Farm
61781a66-d8e6-4bed-b7cf-6475f14efa52,Farm
617a68b6-4960-4c21-bb46-07c75a1c1860,Farm
619bea52-321f-4144-84f7-f6d198481cd3,Field
61a438ca-aa35-4dc3-baa3-9914e0c349e8,Field
61af504f-2274-4f0a-9047-a4e161c2a546,Farm
61b0bc00-4b98-4a5e-a486-092fa392df7c,Other
61b2584f-2c81-4d27-80a1-4db82b731351,Field
61bada00-f052-44bb-80dc-7d892ea34846,Farm
